order_id,order_date,category,product_name,region,city,customer_age,customer_segment,payment_method,unit_price,quantity,discount_pct,total_sales,rating,delivery_days
ORD10871,2024-10-14,Books,Self-Help Guide,West,Zhob,25.0,VIP,Wallet,16.11,2,10,29.0,4.0,3.0
ORD10600,2023-01-05,Books,Sci-Fi Anthology,West,Gwadar,28.0,New,Bank Transfer,13.77,2,0,27.54,5.0,2.0
ORD10422,2024-11-26,Books,Self-Help Guide,West,Gwadar,26.0,Returning,Cash on Delivery,3.49,1,20,2.79,4.0,1.0
ORD10688,2024-11-18,Sports,Tennis Racket,North,Peshawar,46.0,New,Debit Card,37.14,1,20,29.71,4.0,2.0
ORD10183,2024-08-01,Electronics,Bluetooth Speaker,South,Karachi,34.0,New,Bank Transfer,31.95,1,25,23.96,3.0,8.0
ORD10618,2023-02-21,Books,Self-Help Guide,East,Faisalabad,,New,Cash on Delivery,10.14,2,15,17.24,5.0,6.0
ORD10333,2023-12-12,Sports,Water Bottle,South,Karachi,25.0,Returning,Bank Transfer,31.92,1,0,31.92,4.0,3.0
ORD10439,2023-02-24,Clothing,Running Shoes,West,Zhob,28.0,VIP,Credit Card,23.83,5,5,113.19,5.0,1.0
ORD10050,2024-11-14,Beauty,Hair Dryer,Central,Multan,19.0,Returning,Wallet,31.23,1,0,31.23,4.0,3.0
ORD10006,2024-01-03,Electronics,Wireless Mouse,West,Quetta,22.0,Returning,Wallet,57.79,1,5,54.9,4.0,3.0
ORD10530,2024-12-22,Beauty,Lipstick Set,North,Peshawar,33.0,VIP,COD,22.25,2,10,40.05,4.0,1.0
ORD10235,2024-01-06,Sports,Cycling Helmet,West,Zhob,42.0,New,Wallet,39.82,5,0,199.1,4.0,4.0
ORD10487,2024-01-12,Electronics,Laptop Stand,Central,Multan,27.0,New,Debit Card,33.56,1,0,33.56,4.0,5.0
ORD10995,2023-01-20,Electronics,Webcam,East,Faisalabad,34.0,VIP,Cash on Delivery,47.68,3,0,143.04,,1.0
ORD10498,2024-12-29,Books,Sci-Fi Anthology,North,Islamabad,47.0,New,Credit Card,17.83,1,10,16.05,5.0,8.0
ORD10899,2023-06-15,Electronics,Wireless Mouse,West,Quetta,29.0,Returning,Cash on Delivery,64.27,1,0,64.27,4.0,3.0
ORD10107,2023-09-22,Clothing,Wool Sweater,South,Hyderabad,22.0,New,Wallet,9.71,2,0,19.42,5.0,1.0
ORD10444,2023-04-27,Beauty,Perfume,North,Gilgit,33.0,New,credit card,22.38,1,0,22.38,3.0,4.0
ORD10489,2024-01-28,Clothing,Cotton T-Shirt,West,Gwadar,47.0,VIP,Cash on Delivery,28.83,3,0,86.49,5.0,4.0
ORD10647,2024-02-12,Books,History Book,South,Hyderabad,51.0,VIP,Wallet,20.19,2,0,40.38,4.0,4.0
ORD10013,2024-12-02,Home & Kitchen,Table Lamp,Central,Multan,53.0,New,Credit Card,38.79,3,0,116.37,4.0,3.0
ORD10739,2024-11-01,Sports,Yoga Mat,East,Lahore,44.0,New,Cash on Delivery,30.44,1,0,30.44,5.0,3.0
ORD10727,2023-11-20,Books,Poetry Collection,South,Sukkur,,New,Debit Card,21.27,4,10,76.57,4.0,3.0
ORD10191,2024-03-30,Sports,Yoga Mat,West,Zhob,36.0,New,Debit Card,30.34,1,5,28.82,2.0,6.0
ORD10948,2024-06-28,Clothing,Baseball Cap,South,Hyderabad,29.0,New,cash on delivery,25.02,2,0,50.04,3.0,1.0
ORD10833,2024-07-23,Sports,Water Bottle,Central,Sahiwal,48.0,Returning,Cash on Delivery,37.59,1,0,37.59,3.0,4.0
ORD10283,2024-02-25,Sports,Cycling Helmet,West,Zhob,48.0,Returning,Debit Card,26.65,2,0,53.3,3.0,1.0
ORD10030,2023-03-11,Sports,Cycling Helmet,North,Islamabad,37.0,VIP,credit card,40.95,1,0,40.95,1.0,5.0
ORD10170,2024-04-24,Home & Kitchen,Table Lamp,East,Lahore,16.0,VIP,Cash on Delivery,30.75,3,0,92.25,5.0,5.0
ORD10181,2023-05-06,Electronics,Laptop Stand,East,Lahore,27.0,VIP,cash on delivery,56.35,1,0,56.35,1.0,3.0
ORD10101,2024-01-15,Home & Kitchen,Storage Jars,West,Zhob,35.0,New,credit card,28.16,1,0,28.16,2.0,2.0
ORD10198,2024-07-23,Books,Mystery Novel,East,Lahore,16.0,New,credit card,9.39,1,10,8.45,2.0,3.0
ORD10496,2023-08-27,Clothing,Cotton T-Shirt,West,Quetta,49.0,Returning,Credit Card,21.22,1,0,21.22,5.0,2.0
ORD10722,2024-03-06,Sports,Cycling Helmet,West,Zhob,50.0,New,Credit Card,26.14,5,0,130.7,4.0,2.0
ORD10648,2024-09-08,Books,Cookbook,South,Hyderabad,18.0,Returning,Wallet,17.28,3,0,51.84,3.0,2.0
ORD10981,2024-09-17,Beauty,Hair Dryer,East,Faisalabad,40.0,VIP,Wallet,24.92,1,15,21.18,4.0,2.0
ORD10935,2024-12-16,Books,History Book,South,Karachi,72.0,Returning,cash on delivery,18.2,1,5,17.29,3.0,3.0
ORD10711,2023-04-27,Sports,Dumbbell Set,West,Gwadar,33.0,Returning,cash on delivery,26.55,1,0,26.55,,4.0
ORD10374,2024-07-20,Sports,Dumbbell Set,North,Peshawar,27.0,VIP,COD,39.03,2,0,78.06,5.0,4.0
ORD10679,2023-01-07,Electronics,Laptop Stand,North,Gilgit,39.0,Returning,Debit Card,47.02,1,0,47.02,5.0,1.0
ORD10886,2023-01-26,Books,Sci-Fi Anthology,East,Faisalabad,44.0,New,Bank Transfer,17.5,1,5,16.62,5.0,2.0
ORD10649,2024-07-20,Sports,Tennis Racket,East,Sialkot,28.0,Returning,Bank Transfer,34.47,3,0,103.41,4.0,2.0
ORD10798,2023-07-16,Electronics,Webcam,West,Quetta,22.0,VIP,Wallet,28.52,1,0,28.52,4.0,
ORD10848,2024-01-10,Electronics,Power Bank,West,Gwadar,36.0,New,credit card,55.72,3,0,167.16,4.0,4.0
ORD10461,2023-03-26,Electronics,Power Bank,East,Faisalabad,39.0,New,Cash on Delivery,55.67,4,5,211.55,3.0,1.0
ORD10414,2024-07-17,Beauty,Perfume,South,Sukkur,16.0,New,cash on delivery,16.41,5,0,82.05,2.0,4.0
ORD10132,2023-06-29,Sports,Water Bottle,Central,Multan,44.0,Returning,cash on delivery,22.65,1,0,22.65,4.0,1.0
ORD10040,2024-05-13,Home & Kitchen,Cutting Board,Central,Sahiwal,,New,Wallet,49.51,1,10,44.56,,4.0
ORD10435,2023-05-18,Beauty,Perfume,North,Gilgit,24.0,New,Bank Transfer,17.13,1,15,14.56,5.0,2.0
ORD10216,2023-11-29,Home & Kitchen,Coffee Maker,West,Quetta,43.0,New,cash on delivery,15.85,2,5,30.12,5.0,5.0
ORD10556,2023-03-22,Beauty,Shampoo,West,Gwadar,36.0,New,Credit Card,22.7,1,0,22.7,4.0,3.0
ORD10567,2024-05-01,Sports,Dumbbell Set,North,Gilgit,28.0,VIP,credit card,29.16,1,15,24.79,5.0,4.0
ORD10763,2024-07-22,Electronics,Power Bank,East,Lahore,32.0,New,COD,62.7,4,0,250.8,4.0,3.0
ORD10475,2024-08-05,Home & Kitchen,Blender,South,Hyderabad,21.0,New,Cash on Delivery,62.52,2,5,118.79,4.0,6.0
ORD10457,2023-10-18,Clothing,Wool Sweater,East,Faisalabad,52.0,New,Cash on Delivery,23.27,2,0,46.54,5.0,1.0
ORD10812,2024-04-24,Beauty,Lipstick Set,East,Sialkot,21.0,New,Cash on Delivery,19.5,1,0,19.5,4.0,2.0
ORD10261,2023-07-26,Sports,Resistance Bands,North,Peshawar,43.0,New,Bank Transfer,40.67,1,0,40.67,3.0,5.0
ORD10817,2023-04-09,Books,Poetry Collection,East,Lahore,59.0,Returning,Debit Card,4.33,1,5,4.11,5.0,4.0
ORD10036,2024-04-18,Clothing,Wool Sweater,South,Hyderabad,33.0,New,Debit Card,32.33,1,5,30.71,,5.0
ORD10828,2024-02-27,Home & Kitchen,Storage Jars,East,Faisalabad,38.0,Returning,COD,19.11,4,15,64.97,3.0,1.0
ORD10310,2024-11-20,Books,Mystery Novel,East,Faisalabad,33.0,New,COD,16.58,1,0,16.58,4.0,6.0
ORD10277,2023-10-20,Sports,Resistance Bands,South,Sukkur,50.0,Returning,cash on delivery,16.27,3,0,48.81,5.0,8.0
ORD10637,2024-04-10,Home & Kitchen,Blender,North,Islamabad,51.0,New,cash on delivery,37.65,4,5,143.07,5.0,1.0
ORD10655,2023-03-05,Clothing,Running Shoes,East,Lahore,20.0,Returning,Wallet,20.64,3,0,61.92,4.0,6.0
ORD10623,2023-06-20,Sports,Resistance Bands,West,Zhob,33.0,New,Credit Card,24.66,1,0,24.66,3.0,1.0
ORD10836,2023-11-29,Beauty,Shampoo,North,Gilgit,37.0,Returning,Cash on Delivery,22.7,1,5,21.56,2.0,3.0
ORD10845,2024-05-07,Beauty,Sunscreen SPF50,South,Karachi,47.0,Returning,cash on delivery,17.07,3,0,51.21,5.0,6.0
ORD10394,2023-05-24,Sports,Tennis Racket,East,Faisalabad,46.0,Returning,Debit Card,23.32,2,0,46.64,,1.0
ORD10944,2023-04-28,Sports,Cycling Helmet,Central,Bahawalpur,34.0,Returning,cash on delivery,25.32,3,25,56.97,4.0,1.0
ORD10108,2023-03-29,Beauty,Face Moisturizer,Central,Multan,45.0,New,COD,20.1,4,0,80.4,5.0,4.0
ORD10951,2024-07-16,Clothing,Running Shoes,North,Peshawar,62.0,VIP,Credit Card,32.17,6,0,193.02,2.0,6.0
ORD10525,2024-07-31,Beauty,Face Moisturizer,East,Sialkot,20.0,New,Bank Transfer,28.86,1,0,28.86,3.0,2.0
ORD10785,2024-02-27,Electronics,Laptop Stand,East,Faisalabad,27.0,New,Wallet,46.49,1,0,46.49,4.0,1.0
ORD10048,2023-09-29,Electronics,Webcam,South,Sukkur,39.0,New,credit card,23.23,3,5,66.21,5.0,7.0
ORD10204,2023-05-27,Home & Kitchen,Blender,North,Islamabad,16.0,Returning,COD,39.75,4,0,159.0,5.0,9.0
ORD10931,2023-11-15,Beauty,Shampoo,South,Karachi,16.0,Returning,credit card,13.95,1,0,13.95,4.0,2.0
ORD10632,2024-06-03,Clothing,Running Shoes,East,Lahore,41.0,New,COD,28.25,3,0,84.75,2.0,2.0
ORD10022,2024-10-02,Beauty,Shampoo,Central,Multan,,New,Bank Transfer,20.02,1,15,17.02,4.0,3.0
ORD10403,2024-09-04,Home & Kitchen,Storage Jars,North,Gilgit,53.0,Returning,COD,11.78,1,0,11.78,4.0,4.0
ORD10084,2024-07-07,Clothing,Running Shoes,East,Faisalabad,59.0,New,Cash on Delivery,28.66,1,15,24.36,3.0,3.0
ORD10131,2023-01-27,Sports,Water Bottle,Central,Bahawalpur,19.0,New,Credit Card,32.94,2,15,56.0,5.0,1.0
ORD10416,2023-11-07,Sports,Resistance Bands,South,Sukkur,44.0,New,Cash on Delivery,53.71,3,0,161.13,,3.0
ORD10991,2023-03-05,Home & Kitchen,Non-Stick Pan,North,Peshawar,47.0,New,credit card,32.3,1,0,32.3,4.0,5.0
ORD10842,2024-09-01,Electronics,Power Bank,West,Gwadar,34.0,Returning,Debit Card,41.03,1,5,38.98,,4.0
ORD10742,2023-07-19,Home & Kitchen,Blender,South,Sukkur,32.0,Returning,COD,38.99,3,5,111.12,4.0,9.0
ORD10698,2024-07-06,Electronics,Webcam,East,Sialkot,57.0,Returning,Cash on Delivery,38.87,4,0,155.48,4.0,2.0
ORD10287,2023-09-14,Home & Kitchen,Storage Jars,East,,56.0,New,Wallet,34.71,2,5,65.95,5.0,4.0
ORD10124,2023-03-18,Clothing,Denim Jacket,South,Sukkur,65.0,New,COD,26.16,1,0,26.16,2.0,1.0
ORD10034,2024-10-31,Books,Poetry Collection,North,Gilgit,,VIP,Debit Card,11.53,1,20,9.22,5.0,3.0
ORD10983,2024-11-19,Books,Poetry Collection,South,Sukkur,59.0,Returning,Bank Transfer,7.68,1,5,7.3,5.0,2.0
ORD10517,2024-07-17,Sports,Water Bottle,West,Gwadar,38.0,Returning,Debit Card,26.76,2,0,53.52,3.0,1.0
ORD10924,2024-12-31,Sports,Yoga Mat,West,Gwadar,39.0,VIP,Debit Card,27.52,4,0,110.08,3.0,4.0
ORD10020,2024-07-03,Beauty,Face Moisturizer,North,Gilgit,23.0,Returning,credit card,19.0,1,0,19.0,,6.0
ORD10933,2024-03-12,Electronics,Laptop Stand,North,Islamabad,54.0,New,cash on delivery,52.63,2,0,105.26,5.0,10.0
ORD10220,2023-04-16,Home & Kitchen,Table Lamp,South,Karachi,23.0,New,Bank Transfer,18.34,1,0,18.34,4.0,5.0
ORD10892,2023-07-05,Sports,Resistance Bands,East,Sialkot,35.0,New,Cash on Delivery,30.24,5,0,151.2,4.0,5.0
ORD10811,2024-05-16,Beauty,Lipstick Set,Central,Sahiwal,47.0,New,Cash on Delivery,31.69,2,0,63.38,4.0,1.0
ORD10482,2024-09-15,Books,Mystery Novel,West,Zhob,38.0,New,Cash on Delivery,24.5,1,10,22.05,2.0,7.0
ORD10932,2023-01-30,Beauty,Sunscreen SPF50,North,Islamabad,23.0,Returning,Credit Card,26.85,2,5,51.02,,2.0
ORD10357,2024-03-25,Clothing,Baseball Cap,North,Peshawar,16.0,New,Bank Transfer,44.83,1,20,35.86,,4.0
ORD10662,2024-01-22,Clothing,Denim Jacket,Central,Multan,34.0,New,Wallet,40.9,2,0,81.8,1.0,4.0
ORD10225,2023-10-21,Books,Mystery Novel,North,Peshawar,49.0,New,Debit Card,13.67,3,0,41.01,5.0,8.0
ORD10760,2023-10-03,Clothing,Cargo Pants,East,Lahore,41.0,Returning,credit card,20.68,3,0,62.04,2.0,1.0
ORD10093,2023-12-01,Books,Self-Help Guide,South,Hyderabad,52.0,New,COD,14.96,1,0,14.96,5.0,3.0
ORD10152,2023-03-24,Home & Kitchen,Storage Jars,West,Zhob,46.0,VIP,COD,27.82,2,0,55.64,,4.0
ORD10990,2024-12-09,Sports,Resistance Bands,East,Faisalabad,44.0,VIP,credit card,35.06,5,0,175.3,5.0,2.0
ORD10318,2023-10-13,Beauty,Sunscreen SPF50,South,Karachi,,Returning,Bank Transfer,6.34,4,0,25.36,3.0,3.0
ORD10449,2024-06-29,Clothing,Cotton T-Shirt,Central,Bahawalpur,30.0,New,Cash on Delivery,33.43,1,5,31.76,,45.0
ORD10804,2023-01-16,Electronics,USB-C Cable,West,Gwadar,38.0,New,Wallet,35.3,1,0,35.3,,3.0
ORD10746,2023-01-29,Books,Poetry Collection,West,Zhob,33.0,Returning,Wallet,13.95,1,0,13.95,3.0,7.0
ORD10523,2024-08-12,Home & Kitchen,Storage Jars,North,Islamabad,31.0,Returning,COD,51.41,1,0,51.41,,4.0
ORD10280,2024-06-04,Home & Kitchen,Non-Stick Pan,South,Hyderabad,16.0,New,Bank Transfer,28.18,3,10,76.09,3.0,5.0
ORD10584,2023-10-17,Beauty,Hair Dryer,Central,Sahiwal,43.0,New,Debit Card,16.34,4,0,65.36,2.0,2.0
ORD10765,2023-11-20,Clothing,Baseball Cap,Central,Sahiwal,37.0,Returning,Wallet,24.15,1,5,22.94,5.0,5.0
ORD10605,2024-05-16,Books,Poetry Collection,South,Hyderabad,,New,Bank Transfer,13.93,3,0,41.79,5.0,1.0
ORD10989,2023-10-29,Electronics,Power Bank,South,Hyderabad,23.0,Returning,Debit Card,24.8,2,10,44.64,,8.0
ORD10350,2024-01-27,Sports,Cycling Helmet,West,Gwadar,16.0,New,COD,26.74,1,10,24.07,,3.0
ORD10928,2023-05-01,Beauty,Lipstick Set,West,Zhob,21.0,New,Cash on Delivery,21.19,2,20,33.9,4.0,3.0
ORD10375,2023-08-24,Home & Kitchen,Non-Stick Pan,South,Hyderabad,23.0,New,Bank Transfer,43.47,4,10,156.49,5.0,1.0
ORD10401,2023-05-16,Books,Self-Help Guide,East,Lahore,60.0,New,COD,11.24,1,20,8.99,4.0,4.0
ORD10705,2024-06-17,Sports,Water Bottle,North,Gilgit,28.0,Returning,Wallet,34.18,1,5,32.47,3.0,4.0
ORD10258,2024-11-03,Electronics,Bluetooth Speaker,South,Sukkur,32.0,Returning,credit card,45.85,3,0,137.55,3.0,4.0
ORD10945,2023-06-30,Home & Kitchen,Storage Jars,North,Peshawar,32.0,New,COD,46.78,3,15,119.29,4.0,3.0
ORD10852,2023-04-24,Home & Kitchen,Coffee Maker,East,Sialkot,43.0,New,cash on delivery,20.03,1,10,18.03,4.0,1.0
ORD10073,2024-08-16,Home & Kitchen,Blender,South,Hyderabad,29.0,Returning,credit card,47.38,6,0,284.28,5.0,4.0
ORD10196,2024-03-13,Books,Poetry Collection,North,Peshawar,33.0,New,Wallet,13.69,2,0,27.38,4.0,6.0
ORD10484,2024-01-16,Beauty,Perfume,East,,26.0,New,Wallet,20.34,3,5,57.97,3.0,5.0
ORD10856,2023-02-24,Clothing,Baseball Cap,Central,,20.0,Returning,Credit Card,20.03,6,5,114.17,,3.0
ORD10138,2023-07-28,Beauty,Sunscreen SPF50,West,Quetta,30.0,New,Cash on Delivery,24.84,1,0,24.84,5.0,4.0
ORD10495,2024-07-13,Beauty,Sunscreen SPF50,South,Sukkur,42.0,Returning,Bank Transfer,24.54,4,25,73.62,4.0,3.0
ORD10773,2023-08-22,Electronics,Wireless Mouse,South,Hyderabad,39.0,New,Wallet,44.25,2,15,75.22,5.0,6.0
ORD10551,2023-07-09,Electronics,Power Bank,Central,Bahawalpur,36.0,New,COD,57.3,1,5,54.43,5.0,7.0
ORD10463,2023-08-07,Sports,Yoga Mat,North,Islamabad,41.0,Returning,Cash on Delivery,34.34,1,15,29.19,,1.0
ORD10202,2024-03-15,Electronics,Bluetooth Speaker,Central,Multan,33.0,Returning,Credit Card,37.56,1,0,37.56,,1.0
ORD10313,2024-08-09,Clothing,Baseball Cap,South,Karachi,29.0,VIP,Debit Card,32.49,2,20,51.98,5.0,4.0
ORD10291,2024-09-24,Sports,Dumbbell Set,Central,Bahawalpur,45.0,Returning,cash on delivery,8.18,1,15,6.95,1.0,4.0
ORD10961,2024-02-25,Sports,Dumbbell Set,Central,Bahawalpur,40.0,VIP,credit card,33.53,2,0,67.06,5.0,3.0
ORD10190,2024-05-05,Books,Poetry Collection,North,Islamabad,70.0,Returning,COD,12.62,3,5,35.97,5.0,3.0
ORD10764,2023-01-10,Clothing,Denim Jacket,South,Hyderabad,37.0,New,cash on delivery,30.7,4,0,122.8,4.0,4.0
ORD10113,2023-07-17,Home & Kitchen,Blender,South,Karachi,57.0,New,Cash on Delivery,39.34,1,0,39.34,3.0,
ORD10950,2024-08-19,Books,Poetry Collection,East,Lahore,16.0,New,COD,15.38,2,0,30.76,1.0,4.0
ORD10184,2023-06-01,Beauty,Shampoo,South,Hyderabad,24.0,Returning,Credit Card,19.86,3,0,59.58,4.0,4.0
ORD10153,2023-02-06,Home & Kitchen,Table Lamp,West,Zhob,52.0,Returning,Bank Transfer,30.32,2,5,57.61,4.0,3.0
ORD10825,2023-04-19,Beauty,Hair Dryer,Central,Bahawalpur,16.0,Returning,credit card,17.89,1,5,17.0,5.0,2.0
ORD10326,2024-05-02,Beauty,Shampoo,West,Zhob,52.0,Returning,Bank Transfer,36.13,2,0,72.26,5.0,3.0
ORD10704,2024-04-10,Beauty,Lipstick Set,West,Gwadar,22.0,VIP,Credit Card,18.13,5,0,90.65,4.0,1.0
ORD10045,2024-06-19,Books,Poetry Collection,Central,Sahiwal,27.0,New,Wallet,15.21,2,5,28.9,5.0,4.0
ORD10445,2023-08-12,Beauty,Face Moisturizer,West,Zhob,51.0,VIP,Debit Card,30.04,2,0,60.08,1.0,6.0
ORD10788,2024-01-18,Beauty,Shampoo,North,Gilgit,58.0,New,COD,25.42,6,0,152.52,4.0,8.0
ORD10007,2023-05-08,Electronics,Power Bank,West,Zhob,20.0,VIP,COD,56.1,1,0,56.1,4.0,4.0
ORD10251,2024-09-15,Home & Kitchen,Non-Stick Pan,South,Sukkur,44.0,Returning,Debit Card,40.69,3,0,122.07,4.0,3.0
ORD10824,2024-06-22,Beauty,Sunscreen SPF50,South,Karachi,26.0,Returning,Cash on Delivery,19.66,2,0,39.32,,4.0
ORD10076,2023-07-23,Electronics,USB-C Cable,East,Lahore,18.0,New,Credit Card,23.41,1,20,18.73,5.0,5.0
ORD10513,2023-12-06,Sports,Resistance Bands,South,Karachi,32.0,New,cash on delivery,27.69,6,10,149.53,,45.0
ORD10941,2024-08-27,Home & Kitchen,Storage Jars,West,Gwadar,50.0,New,Bank Transfer,22.02,5,15,93.58,4.0,4.0
ORD10392,2024-12-30,Electronics,USB-C Cable,Central,Multan,36.0,Returning,Debit Card,47.92,1,10,43.13,,7.0
ORD10896,2024-07-24,Beauty,Lipstick Set,Central,Sahiwal,34.0,Returning,Bank Transfer,16.88,2,0,33.76,4.0,3.0
ORD10433,2024-02-02,Beauty,Hair Dryer,East,Sialkot,41.0,Returning,Debit Card,25.34,2,20,40.54,2.0,7.0
ORD10069,2023-12-05,Home & Kitchen,Cutting Board,North,Gilgit,46.0,Returning,Debit Card,50.24,2,5,95.46,5.0,3.0
ORD10168,2023-07-25,Home & Kitchen,Blender,West,Quetta,41.0,New,credit card,37.24,1,10,33.52,4.0,4.0
ORD10905,2024-06-22,Books,History Book,East,Faisalabad,,Returning,credit card,11.37,1,0,11.37,4.0,4.0
ORD10731,2024-12-23,Home & Kitchen,Blender,Central,Bahawalpur,37.0,New,Cash on Delivery,54.48,1,0,54.48,3.0,5.0
ORD10555,2024-03-04,Beauty,Face Moisturizer,West,Zhob,,VIP,cash on delivery,323.25,1,20,258.6,5.0,3.0
ORD10367,2024-09-11,Electronics,Bluetooth Speaker,West,Zhob,44.0,Returning,Debit Card,837.1500000000001,3,10,2260.31,5.0,2.0
ORD10346,2024-04-18,Books,History Book,North,Gilgit,23.0,Returning,Wallet,9.53,1,15,8.1,1.0,3.0
ORD10585,2024-10-17,Books,Mystery Novel,East,Faisalabad,30.0,New,Wallet,3.0,1,0,3.0,4.0,
ORD10536,2023-03-21,Books,Cookbook,East,Sialkot,16.0,New,credit card,12.7,2,10,22.86,2.0,3.0
ORD10399,2023-10-02,Clothing,Baseball Cap,North,,48.0,New,Cash on Delivery,28.74,1,5,27.3,4.0,5.0
ORD10186,2024-01-02,Sports,Yoga Mat,South,Karachi,56.0,Returning,Bank Transfer,26.0,1,5,24.7,5.0,4.0
ORD10349,2024-02-23,Electronics,Laptop Stand,North,Peshawar,34.0,New,Cash on Delivery,38.6,2,20,61.76,4.0,1.0
ORD10616,2024-08-10,Electronics,Power Bank,North,Islamabad,49.0,Returning,Cash on Delivery,36.33,2,0,72.66,4.0,8.0
ORD10920,2024-06-21,Home & Kitchen,Cutting Board,East,Lahore,45.0,New,Debit Card,23.12,4,5,87.86,5.0,4.0
ORD10212,2024-03-16,Home & Kitchen,Coffee Maker,North,Peshawar,19.0,New,COD,32.26,1,0,32.26,5.0,1.0
ORD10580,2023-08-18,Sports,Dumbbell Set,Central,Multan,26.0,New,Wallet,29.27,2,0,58.54,2.0,6.0
ORD10503,2023-03-18,Home & Kitchen,Cutting Board,East,Lahore,52.0,VIP,Cash on Delivery,23.88,5,0,119.4,4.0,6.0
ORD10538,2023-09-13,Books,Mystery Novel,East,Lahore,38.0,Returning,credit card,12.81,1,10,11.53,4.0,3.0
ORD10197,2023-04-04,Home & Kitchen,Non-Stick Pan,West,Quetta,,Returning,Debit Card,47.06,1,0,47.06,,5.0
ORD10176,2023-08-29,Home & Kitchen,Cutting Board,North,Islamabad,35.0,VIP,Cash on Delivery,32.83,1,0,32.83,4.0,3.0
